item_id,item_name,item_description,item_category,label,confidence_score,reasoning
1295086854,Mazbooth Juice,,Fresh Juices,vegetarian,0.6,"The item is a juice which usually does not contain any animal products, so it's most likely vegan, but the ingredients are not listed, therefore the confidence score is reduced."
778437962,Canada Dry,,Cold Drinks,vegetarian,0.8,"The item is a soft drink likely composed of carbonated water, sweetener, acids, and flavorings, which are typically plant-based or artificially-created ingredients. However, the specific ingredient list is not provided and 'Natural Flavor' might contain animal-derived components, therefore the confidence is not at 100%."
1103487740,Make Your Pasta.,Options to have your pasta as you wish,Pasta,non-vegetarian,0.5,"The description does not specify any ingredients, suggesting that customers can choose from a variety of ingredients. These could include both vegetarian and non-vegetarian ingredients, making this item non-vegetarian by default. Confidence is medium given the lack of explicit information about the ingredients."
1103485549,Pesto Pasta,"Pasta with Parmesan cheese, Mozzarella and Pesto sauce",Pasta,vegetarian,1,"All ingredients listed in the item description are allowed in a lacto-ovo vegetarian diet, including cheese and pesto sauce. There is no ingredient derived from meat, poultry, fish, or shellfish."
1103503878,Arrabbiata Pasta,"Pasta with tomato sauce, chili flex, olive oil, garlic and oregano
",Pasta,vegetarian,0.9,"The item is classified as 'Vegan' because all the extracted ingredients are plant-based. The slight uncertainty is because without knowing the exact contents of the tomato sauce and the type of pasta, it's difficult to say 100% whether it's vegan or not as they could potentially contain animal-derived ingredients"
1103486413,Four Cheese Pasta,"Pasta with 4 kind of cheese 
",Pasta,vegetarian,0.95,"The Four Cheese Pasta primarily contains cheese and pasta, both of which are vegetarian ingredients. There's no mention of any animal meat or non-vegetarian item in the description. However, certain types of cheese may contain rennet, which is technically animal-derived, but typically accepted in a Vegetarian diet. Hence, the classification as vegetarian with a high confidence score."
1103442850,French Fries,Fried salted French Fries,Side dishes,vegetarian,0.9,"The ingredients typically used in traditional French Fries preparation are vegan such as potatoes, oil, and salt. However, cooking method (type of oil) and serving accompaniments may vary, hence the confidence score is not 1."
1103503914,Mixed Sauce Pasta.,"Pasta, salt, black paper powder, basil leaves, chili flakes and olive oil
",Pasta,vegetarian,0.95,"Based on the ingredients mentioned in the item description, it appears that the item 'Mixed Sauce Pasta.' does not contain any animal products or any animal-derived ingredients, hence it's classified as vegan. A slight uncertainty comes from the fact that many pasta sauces could potentially, but not necessarily, contain cheese or cream, hence the confidence score is 0.95."
1103439916,Mozzarella Sticks,"Fried Sticks of Mozzarella cheese
",Side dishes,vegetarian,1,"The main ingredient of this item is Mozzarella cheese which is a dairy product. As such, this item can be consumed by a lacto-ovo vegetarian."
87764464,Plain Rice,Cooked Basmati Rice.,Rice,vegetarian,1,"The item only includes basmati rice as the ingredient which is plant-based. Therefore, it is classified as vegan."
87764463,Mutton Dum Biryani,"Basmati rice, tender mutton pieces, and a rich blend of aromatic spices,.",Rice,non-vegetarian,1,"The item contains mutton which is a kind of meat, hence classified as non-vegetarian."
1103481562,Classic Mac N Cheese,Mac n Cheese,Cheese Mac,vegetarian,0.9,"The item only mentions two ingredients - macaroni and cheese. Macaroni is a type of pasta which is usually vegan, while cheese is a dairy product which is vegetarian. However, there might be some ingredients used in the preparation that might not be vegan or vegetarian, such as the type of sauce or if the dish was prepared with butter, but since these are not mentioned, I've classified the item based on the ingredients that are provided."
1103439915,Mac Cheese Ball,"Macaroni And Mixed Cheese Balls
",Side dishes,vegetarian,1,"This item is classified as vegetarian because its ingredients (macaroni and cheese) are both allowed in a lacto-ovo vegetarian diet which includes eggs, dairy products, and other non-meat products. I am very confident in this classification because cheese, a key ingredient here, is a dairy product."
1103441967,Potato Wedges,"Fried Potato Wedges
",Side dishes,vegetarian,0.95,"Based on the item name and description, the ingredients seem to be potatoes and oil, both of which are vegan. Potatoes are plant-based, and the oil used for frying is also typically plant-derived. However, without explicit information about the oil used, there is a slight uncertainty leading to a slightly less than perfect confidence score"
1103431140,Funghi Porcini Pasta,"Pasta with mushrooms, basil, chili flakes, garlic ,fresh crème and olive oil
",Pasta,vegetarian,1,"The dish contains pasta, mushrooms, basil, chili flakes, garlic, fresh creme and olive oil. No meat or fish products are mentioned in the description which suggests it does not contain any non-vegetarian items. The presence of fresh creme makes it non-vegan but suitable for vegetarians. The confidence score is at its maximum because the ingredients are distinctly stated and there's no indication of the use of any animal-based ingredients except for fresh creme, which aligns with the vegetarian diet."
1103440015,Dynamite Fries,"Curly fries, cream, butter, 4 kind of cheese with dynamite sauce
",Side dishes,vegetarian,0.95,"All ingredients listed in the item description like cheese, butter and cream are allowed in a lacto-ovo vegetarian diet, but they're not allowed in a vegan diet as they are animal-derived products."
87764465,Roasted Papad,Papad Roasted in tandoor,Papad,vegetarian,0.8,"Papad are usually made from dough that includes lentils or chickpea flour, water, and salt, molded into thin flat rounds and then dried (not usually containing any animal-derived ingredients). However, some variations might include dairy or eggs, but it's relatively rare, hence the slightly reduced confidence score."
87764466,Masala Papad,"Fried papadum topped with tomatoes, onions and spices.",Papad,vegetarian,0.85,"Masala Papad typically uses vegan-friendly ingredients like papadum, tomatoes, onions and spices. However, sometimes some papadum might contain traces of animal products used during its production. Therefore, my confidence level is set to 0.85 out of 1."
1702094186,Laham Nashif Paratha,,Paratha,non-vegetarian,0.7,"The item name 'Laham Nashif Paratha' suggests that it might contain Laham which is an Arabic word for meat, even though the item description is null. The category 'Paratha' alone doesn't provide strong evidence, because Paratha can be vegetarian or non-vegetarian depending on what it's filled with."
87764492,Ghee Dosa,,Paratha,vegetarian,1,"Ghee is a dairy product which is allowable in a vegetarian diet. Given that 'Ghee Dosa' typically contains ghee (a dairy item) and dosa is typically made of fermented rice and lentils, we label it as vegetarian."
87764485,Malabar Paratha,,Paratha,vegetarian,0.8,"Typically, Malabar Paratha is made from flour, water, and oil which are vegan-friendly ingredients. However, due to lack of full description, I'm giving 0.8 confidence score."
87764449,Pakora,Onion and green chili fritters served with chutney and ketchup to taste.,Starter,vegetarian,0.9,"Based on the identified ingredients (onions, green chili, chutney, and ketchup), the item seems purely plant-based with no indication of any animal products or animal-derived ingredients."
895851498,luqaimat,"These golden and deep-fried dumplings, drizzled with honey syrup and sprinkled with sesame seeds,",Starter,vegetarian,0.9,"The item descriptions mention ingredients like dough, honey syrup, and sesame seeds which are vegetarian. However, there are no explicitly mentioned vegan or non-vegetarian ingredients, hence the confidence score is 0.9 and not 1."
101114388,Maska Jam Toast,,Paratha,vegetarian,0.95,"There is no clear ingredient provided. However, the item's name suggests that it might contain bread, butter, and some form of jam. Butter (also known as 'maska') is a dairy product and hence the item isn't vegan. However, it's vegetarian since it doesn't contain any meat, fish or shellfish. The reason for not 100% confidence is the lack of detailed description and unknown jam type."
